Date,Close,High,Low,Open,Volume
,2317.T,2317.T,2317.T,2317.T,2317.T
2004-11-15,44.27081298828125,45.66297861814921,43.992381901610294,45.38454243322167,640000
2004-11-16,44.27081298828125,45.245329439014476,43.85316380914652,44.54924407495221,320000
2004-11-17,42.46100616455078,42.87865542222917,40.79040913383721,41.486492079677454,320000
2004-11-18,41.20805740356445,41.90414033271632,41.06884183738556,41.764924766537426,160000
2004-11-19,39.815895080566406,42.32179062862574,39.67667951093937,41.48649211260596,480000
2004-11-22,37.7276496887207,39.81589602848622,37.58843411577928,39.81589602848622,320000
2004-11-23,37.7276496887207,37.7276496887207,37.7276496887207,37.7276496887207,0
2004-11-24,39.39825439453125,39.39825439453125,37.310007650136846,37.72765699901573,160000
2004-11-25,38.56294631958008,39.67667849547852,38.56294631958008,39.11981113296495,160000
2004-11-26,38.42372512817383,38.98058986003212,38.284507033363006,38.284507033363006,110400
2004-11-29,38.56294631958008,39.53746038028577,38.56294631958008,38.98059556690091,120000
2004-11-30,38.56294631958008,39.11981113296495,38.28451263832329,39.11981113296495,120000
2004-12-01,38.00608444213867,38.42373372172261,37.727650739373075,38.42373372172261,160000
2004-12-02,38.284507751464844,38.702156945474485,37.5884274608677,37.5884274608677,160000
2004-12-03,38.70215606689453,38.98058970628968,37.72764215270399,38.56294052176112,160000
2004-12-06,38.56294631958008,39.398244814221734,38.28451263832329,39.259029248157695,160000
2004-12-07,38.284507751464844,38.98059059119037,38.284507751464844,38.84137504289662,160000
2004-12-08,37.58843231201172,38.28451269244465,37.30999863036132,37.72764787827256,480000
2004-12-09,43.15708923339844,43.15708923339844,43.15708923339844,43.15708923339844,0
2004-12-10,42.46100616455078,44.410039432554974,41.486492079677454,43.85317205623127,2880000
2004-12-13,42.739437103271484,43.85316923514339,42.461003433021354,43.15708888321098,800000
2004-12-14,41.06884002685547,43.01787061307995,41.06884002685547,42.87865250390981,480000
2004-12-15,40.09431838989258,40.79039860696503,39.676669239997864,40.79039860696503,480000
2004-12-16,40.09431838989258,40.37274945707031,39.25902009010315,39.537451157280884,480000
2004-12-17,40.651187896728516,40.929621546071125,39.9551050479362,39.9551050479362,480000
2004-12-20,43.71395492553711,43.992391169120495,43.15709263488566,43.8531730473288,1280000
2004-12-21,43.29630661010742,44.1316051627028,42.739441758086805,44.1316051627028,1120000
2004-12-22,42.8786506652832,43.4355179798282,42.3217858998667,43.4355179798282,800000
2004-12-23,42.8786506652832,42.8786506652832,42.8786506652832,42.8786506652832,0
2004-12-24,41.34727478027344,42.46100438806708,41.34727478027344,42.46100438806708,2560000
2004-12-27,41.597869873046875,45.52377325463965,41.430810154681225,45.106123958725526,960000
2004-12-28,41.34727478027344,42.182573260683,41.34727478027344,41.76492402047822,480000
2004-12-29,41.764930725097656,43.01787864685058,41.34728141784668,41.764930725097656,800000
2004-12-30,43.853179931640625,43.853179931640625,42.60023193359375,42.60023193359375,480000
2004-12-31,43.853179931640625,43.853179931640625,43.853179931640625,43.853179931640625,0
2005-01-03,43.853179931640625,43.853179931640625,43.853179931640625,43.853179931640625,0
2005-01-04,50.53555679321289,50.953206022908866,45.10611680716523,45.94141526655718,1280000
2005-01-05,58.888545989990234,58.888545989990234,54.712053366586666,54.712053366586666,2880000
2005-01-06,58.05323028564453,61.39442339560968,55.54733545317066,60.55912511811839,3840000
2005-01-07,58.47088623046875,59.723833792550224,57.63558785574777,59.306184605189735,1600000
2005-01-10,58.47088623046875,58.47088623046875,58.47088623046875,58.47088623046875,0
2005-01-11,58.05323028564453,59.30617770188146,56.38263373066195,58.888528563135814,1600000
2005-01-12,54.294395446777344,57.21793981698843,52.623798663799576,57.21793981698843,960000
2005-01-13,54.294395446777344,55.12969383826622,53.041447859544014,55.12969383826622,640000
2005-01-14,53.041465759277344,53.87676443265179,52.2061670859029,53.45911509596456,640000
2005-01-17,51.37085723876953,53.041454222144154,51.37085723876953,52.20615573045684,640000
2005-01-18,55.54735565185547,55.54735565185546,51.78851203631638,52.20616132693183,2240000
2005-01-19,53.876747131347656,55.12969473905342,53.876747131347656,54.71204553648483,1120000
2005-01-20,53.4590950012207,54.294393360614784,52.62379664182663,53.4590950012207,480000
2005-01-21,52.623817443847656,53.876765478224975,52.20616809905521,52.62381744384765,160000
2005-01-24,53.041465759277344,53.041465759277344,51.78851774921567,52.62381642259012,320000
2005-01-25,52.206153869628906,53.04145233154297,51.78850463867188,53.04145233154297,160000
2005-01-26,53.4590950012207,54.294393360614784,52.62379664182663,53.041445821523666,640000
2005-01-27,52.206153869628906,53.876750793457035,52.20615386962891,53.4591015625,160000
2005-01-28,52.206153869628906,53.04145233154297,51.78850463867188,53.04145233154297,320000
2005-01-31,51.788509368896484,52.20615863800049,50.95321083068848,51.788509368896484,320000
2005-02-01,52.623817443847656,54.29441482301742,52.62381744384765,52.62381744384765,640000
2005-02-02,52.206153869628906,53.876750793457035,51.78850463867188,53.04145233154297,480000
2005-02-03,52.623817443847656,53.04146678864009,52.20616809905521,52.62381744384765,320000
2005-02-04,50.95318603515625,52.62378229860399,50.117887903432376,52.62378229860399,320000
2005-02-07,49.70024871826172,50.53554701604763,48.44730127158285,50.53554701604763,320000
2005-02-08,48.864959716796875,50.11790740184295,48.44731048844818,49.28260894514556,160000
2005-02-09,47.194358825683594,48.44730640512652,47.194358825683594,48.44730640512652,480000
2005-02-10,46.35906219482422,47.19436061274897,45.52376377689946,46.7767114037866,480000
2005-02-11,46.35906219482422,46.35906219482422,46.35906219482422,46.35906219482422,0
2005-02-14,48.0296630859375,48.0296630859375,46.77671535326087,46.77671535326087,320000
2005-02-15,47.61200714111328,48.02965632656164,47.19435795566491,48.02965632656164,320000
2005-02-16,46.35906219482422,47.612009821711354,46.35906219482422,47.612009821711354,160000
2005-02-17,45.52376937866211,46.7767171597262,45.52376937866211,46.7767171597262,320000
2005-02-18,44.27081298828125,45.94140970482017,43.435514630011795,45.94140970482017,480000
2005-02-21,44.27081298828125,45.10611134655071,42.182567092607606,43.85316380914652,1920000
2005-02-22,47.194358825683594,48.02965721197888,44.68846366679774,44.68846366679774,1600000
2005-02-23,45.941410064697266,46.776708429509945,45.106111699884586,45.106111699884586,1120000
2005-02-24,46.77671813964844,47.612016677856445,46.359068870544434,46.77671813964844,1120000
2005-02-25,46.35906219482422,47.612009821711354,46.35906219482422,47.612009821711354,960000
2005-02-28,47.194358825683594,47.194358825683594,46.77670963253595,46.77670963253595,480000
2005-03-01,46.77671813964844,47.19436740875244,46.359068870544434,46.77671813964844,480000
2005-03-02,46.77671813964844,46.77671813964844,45.94141960144043,46.77671813964844,960000
2005-03-03,45.10612487792969,46.77672209563078,44.68847557350441,46.77672209563078,960000
2005-03-04,44.27081298828125,45.52376052568544,43.85316380914652,45.10611134655071,960000
2005-03-07,43.43551254272461,44.27081086085393,43.43551254272461,43.85316170178927,640000
2005-03-08,43.01787567138672,43.4355249497497,42.600226393023746,43.01787567138672,800000
2005-03-09,45.10612487792969,45.52377418235496,42.60022905137804,42.60022905137804,1280000
2005-03-10,44.68846893310547,45.94141666020188,44.68846893310547,45.52376741783641,800000
2005-03-11,44.27081298828125,45.10611134655071,43.85316380914652,45.10611134655071,480000
2005-03-14,43.43551254272461,44.27081086085393,43.01786338365995,44.27081086085393,960000
2005-03-15,43.43551254272461,43.43551254272461,42.60021422459529,43.43551254272461,800000
2005-03-16,43.01787567138672,43.4355249497497,42.182577114660766,42.600226393023746,800000
2005-03-17,43.01787567138672,43.01787567138672,42.182577114660766,43.01787567138672,800000
2005-03-18,42.18257522583008,43.01787374515345,42.18257522583008,42.600224485491765,640000
2005-03-21,42.18257522583008,42.18257522583008,42.18257522583008,42.18257522583008,0
2005-03-22,42.60022735595703,43.01787664376053,41.764928780350026,42.60022735595703,800000
2005-03-23,42.18257522583008,42.600224485491765,41.7649259661684,42.18257522583008,640000
2005-03-24,41.51432418823242,42.18256280695648,41.38902944722166,42.18256280695648,800000
2005-03-25,41.55610275268555,41.63963260746481,41.347278115737375,41.55610275268555,800000
2005-03-28,43.01787567138672,43.01787567138672,41.34727855793481,41.472573341443706,800000
2005-03-29,42.18257522583008,43.01787374515345,41.7649259661684,43.01787374515345,480000
2005-03-30,41.3890495300293,42.182583274802816,41.34728459609385,41.76493393544833,640000
2005-03-31,41.63963317871094,42.182577242224724,41.556103322785745,41.556103322785745,160000
2005-04-01,41.55610275268555,42.18257666353005,41.430807970516646,41.63963260746481,320000
2005-04-04,41.55610275268555,41.76492738963371,41.51433782529591,41.76492738963371,320000
2005-04-05,41.681400299072266,41.76493015939105,41.389045787956526,41.556105508594094,480000
2005-04-06,45.941410064697266,45.941410064697266,42.600216605446555,43.0178657878529,4640000
2005-04-07,45.10612487792969,45.94142348678023,43.85317696465386,45.10612487792969,3360000
2005-04-08,49.70024871826172,51.7884944627265,46.35905552711807,47.61200297379694,14560000
2005-04-11,49.70024871826172,50.953196164940586,48.44730127158285,50.53554701604763,4480000
2005-04-12,47.194358825683594,49.70025398456944,47.194358825683594,49.70025398456944,2080000
2005-04-13,47.61200714111328,48.02965632656164,45.52376121387147,47.19435795566491,2080000
2005-04-14,46.77671813964844,47.612016677856445,45.523770332336426,47.612016677856445,1280000
2005-04-15,45.941410064697266,45.941410064697266,44.68846251747825,45.106111699884586,960000
2005-04-18,43.01787567138672,43.85317422811268,41.76492783629779,43.01787567138672,1600000
2005-04-19,45.10612487792969,45.52377418235496,43.01787835580331,43.01787835580331,1600000
2005-04-20,43.43551254272461,45.52375833804791,43.43551254272461,45.106109178983246,960000
2005-04-21,44.68846893310547,44.68846893310547,42.60022272127811,43.43552120600905,800000
2005-04-22,44.68846893310547,45.94141666020188,44.68846893310547,45.52376741783641,1440000
2005-04-25,44.68846893310547,45.10611817547094,43.43552120600905,44.27081969074,800000
2005-04-26,47.61200714111328,47.61200714111328,44.688462842974744,45.106112028423105,2400000
2005-04-27,46.35906219482422,47.19436061274897,45.94141298586184,47.19436061274897,1280000
2005-04-28,46.77671813964844,46.77671813964844,45.10612106323242,45.94141960144043,800000
2005-04-29,46.77671813964844,46.77671813964844,46.77671813964844,46.77671813964844,0
2005-05-02,45.941410064697266,46.776708429509945,45.52376088229093,45.941410064697266,640000
2005-05-03,45.941410064697266,45.941410064697266,45.941410064697266,45.941410064697266,0
2005-05-04,45.941410064697266,45.941410064697266,45.941410064697266,45.941410064697266,0
2005-05-05,45.941410064697266,45.941410064697266,45.941410064697266,45.941410064697266,0
2005-05-06,48.0296630859375,48.447312330163044,46.77671535326087,46.77671535326087,2240000
2005-05-09,48.44731140136719,48.44731140136719,47.61201292892982,48.44731140136719,1440000
2005-05-10,50.53555679321289,51.37085525260484,48.02966141503705,48.44731064473302,8160000
2005-05-11,50.53555679321289,50.953206022908866,48.864959874429,49.70025833382095,2560000
2005-05-12,53.4590950012207,53.87674418091775,50.535550743341446,50.95319992303848,10880000
2005-05-13,50.95318603515625,55.96497482549949,50.53553696929431,52.62378229860399,8320000
2005-05-16,45.941410064697266,51.37084943597967,45.106111699884586,51.37084943597967,3680000
2005-05-17,44.27081298828125,47.612006421359084,43.01786545087707,46.77670806308962,4960000
2005-05-18,45.941410064697266,47.612006794322625,44.68846251747825,45.52376088229093,3200000
2005-05-19,48.0296630859375,48.0296630859375,46.359066109035325,47.612013841711956,1760000
2005-05-20,48.0296630859375,49.700260062839675,47.19436459748641,47.19436459748641,2240000
2005-05-23,47.61200714111328,48.864954697458366,47.61200714111328,48.447305512010004,800000
2005-05-24,45.10612487792969,47.61202070448133,44.68847557350441,47.61202070448133,1920000
2005-05-25,44.27081298828125,45.94140970482017,43.435514630011795,45.52376052568544,2560000
2005-05-26,43.43551254272461,44.27081086085393,42.18256506553063,43.85316170178927,1600000
2005-05-27,43.01787567138672,43.85317422811268,42.600226393023746,43.01787567138672,1120000
2005-05-30,43.43551254272461,44.27081086085393,43.01786338365995,43.85316170178927,1760000
2005-05-31,44.68846893310547,45.10611817547094,43.01787196364358,44.27081969074,2560000
2005-06-01,46.35906219482422,47.19436061274897,44.270816150012315,44.270816150012315,4640000
2005-06-02,45.10612487792969,46.77672209563078,44.68847557350441,46.77672209563078,1600000
2005-06-03,47.194358825683594,48.02965721197888,45.94141124624066,45.94141124624066,3040000
2005-06-06,47.61200714111328,48.02965632656164,46.77670877021655,46.77670877021655,2080000
2005-06-07,48.0296630859375,48.447312330163044,46.77671535326087,48.0296630859375,3040000
2005-06-08,48.44731140136719,49.28260987380455,47.19436369271114,47.61201292892982,4960000
2005-06-09,47.61200714111328,48.447305512010004,47.19435795566491,48.447305512010004,2560000
2005-06-10,47.194358825683594,47.61200801883123,46.77670963253595,47.61200801883123,1120000
2005-06-13,47.194358825683594,47.194358825683594,46.35906043938831,46.77670963253595,1120000
2005-06-14,48.44731140136719,50.535557582460605,47.19436369271114,47.61201292892982,5920000
2005-06-15,48.0296630859375,48.86496157438859,47.19436459748641,48.447312330163044,1440000
2005-06-16,48.0296630859375,49.28261081861413,48.0296630859375,48.0296630859375,1440000
2005-06-17,48.864959716796875,50.11790740184295,48.02966126009949,48.02966126009949,3520000
2005-06-20,49.70024871826172,50.53554701604763,48.86495042047581,49.28259956936876,4160000
2005-06-21,50.11791229248047,50.95321083068848,49.28261375427246,50.53556156158447,3840000
2005-06-22,49.70024871826172,50.53554701604763,48.86495042047581,50.117897867154674,3200000
2005-06-23,48.44731140136719,49.28260987380455,48.02966216514851,49.28260987380455,1600000
2005-06-24,49.28260040283203,49.28260040283203,46.77670546709481,48.02965293496342,1760000
2005-06-27,48.44731140136719,48.864960637585874,48.02966216514851,48.44731140136719,1120000
2005-06-28,48.0296630859375,49.28261081861413,48.0296630859375,48.0296630859375,2080000
2005-06-29,48.864959716796875,49.700258173494255,48.44731048844818,49.28260894514556,3360000
2005-06-30,48.0296630859375,48.86496157438859,47.612013841711956,48.86496157438859,1600000
2005-07-01,51.788509368896484,52.62380790710449,49.700263023376465,51.37086009979248,21920000
2005-07-04,50.95318603515625,53.04143136446593,50.117887903432376,53.04143136446593,8960000
2005-07-05,52.623817443847656,52.62381744384765,50.953220064677886,51.37086940947033,6720000
2005-07-06,55.54735565185547,56.38265423308638,53.041459908162736,53.459109198778194,30720000
2005-07-07,53.4590950012207,55.12969172000886,53.041445821523666,54.71204254031182,7840000
2005-07-08,51.788509368896484,54.712054252624505,51.788509368896484,53.4591064453125,7520000
2005-07-11,53.041465759277344,53.45911509596456,52.2061670859029,52.2061670859029,3840000
2005-07-12,51.788509368896484,53.4591064453125,50.95321083068848,53.4591064453125,3040000
2005-07-13,50.95318603515625,52.62378229860399,50.53553696929431,52.62378229860399,2560000
2005-07-14,51.37085723876953,51.78850648461319,50.953207992925876,51.37085723876953,1760000
2005-07-15,50.53555679321289,51.37085525260484,50.11790756351692,51.37085525260484,2880000
2005-07-18,50.53555679321289,50.53555679321289,50.53555679321289,50.53555679321289,0
