Date,Close,High,Low,Open,Volume
,2267.T,2267.T,2267.T,2267.T,2267.T
2001-09-05,543.661865234375,548.2061513419571,537.8782283701795,547.379917504215,560000
2001-09-06,541.1832275390625,553.1636195990876,537.8782917983659,543.2488123769979,364000
2001-09-07,551.9241943359375,551.9241943359375,537.8782193303822,539.1175700661664,666000
2001-09-10,525.4848022460938,545.3144174251917,525.4848022460938,545.3144174251917,486000
2001-09-11,508.1337890625,529.2027510480183,500.28456793064026,526.3109327362805,454000
2001-09-12,479.6287841796875,495.32722845085726,466.82215859004896,466.82215859004896,260000
2001-09-13,508.1337890625,508.13378906250006,466.8220988948171,466.8220988948171,248000
2001-09-14,508.1337890625,524.6584651295732,495.74028201219517,523.4191144245427,446000
2001-09-17,475.0845642089844,499.8715849503227,475.0845642089844,499.8715849503227,274000
2001-09-18,516.39599609375,532.9206679687501,498.21885703125,498.21885703125,590000
2001-09-19,533.7471923828125,547.3800541077604,516.3962774601514,518.0487455480239,954000
2001-09-20,517.6353149414062,541.1829709283656,511.4385633658906,541.1829709283656,608000
2001-09-21,532.920654296875,532.920654296875,512.6779317693192,522.5927346399588,576000
2001-09-24,532.920654296875,532.920654296875,532.920654296875,532.920654296875,0
2001-09-25,523.5714111328125,531.882068452381,521.0782139369419,531.882068452381,226000
2001-09-26,494.4841003417969,515.676276070731,490.32877176749605,509.4432832092798,668000
2001-09-27,504.45684814453125,516.9228328597998,500.7170527299507,511.1053733260078,568000
2001-09-28,504.45684814453125,504.45684814453125,504.45684814453125,504.45684814453125,0
2001-10-01,528.1420288085938,531.8818228756884,519.4158426520395,526.4798981121072,634000
2001-10-02,523.5714111328125,536.0373971121652,511.1054251534598,536.0373971121652,586000
2001-10-03,520.2471313476562,531.8820512180512,520.2471313476562,531.8820512180512,320000
2001-10-04,521.4935913085938,521.4935913085938,516.0916656615725,520.2469930823581,278000
2001-10-05,498.2237548828125,513.5984662511729,490.744165568475,513.1829335114875,1426000
2001-10-08,498.2237548828125,498.2237548828125,498.2237548828125,498.2237548828125,0
2001-10-09,502.3792724609375,502.79480535792754,489.4977526542468,489.4977526542468,314000
2001-10-10,506.5343933105469,510.6897205731437,500.30140241665174,501.9635333216904,324000
2001-10-11,505.28790283203125,509.02769816549204,498.6393777947677,506.11896846168924,272000
2001-10-12,496.5616760253906,506.5344628242269,491.15974984268763,499.8859382916694,510000
2001-10-15,482.01824951171875,496.14637061809674,470.7988592213598,496.14637061809674,1248000
2001-10-16,488.2510681152344,490.74426505880155,484.0957398759558,485.75787117166726,380000
2001-10-17,485.7578125,491.5752713323354,484.09568140504706,489.49760746364416,476000
2001-10-18,478.27801513671875,484.09547144594035,477.8624825432029,484.09547144594035,304000
2001-10-19,481.6024169921875,482.01794970745254,478.6936879853322,478.6936879853322,324000
2001-10-22,478.6938781738281,487.8356015417311,477.03174665239123,487.8356015417311,522000
2001-10-23,484.09564208984375,484.09564208984375,479.940314689931,482.01797838988733,350000
2001-10-24,492.4063415527344,497.392734884914,485.75781710982824,487.00441544287315,532000
2001-10-25,498.2237548828125,498.63928762249793,488.25096913036253,496.97715666375626,514000
2001-10-26,498.6394958496094,504.8724895477295,494.4841667175293,499.88609458923344,516000
2001-10-29,490.3288879394531,498.63954705707096,490.32888793945307,498.63954705707096,220000
2001-10-30,489.0821533203125,489.4976861608566,484.0957592337843,488.25108763922447,242000
2001-10-31,496.1461486816406,496.1461486816406,487.00442734914805,490.7442224397132,368000
2001-11-01,486.5888977050781,495.3150863061086,486.1733649145529,494.8995535155833,672000
2001-11-02,476.2007141113281,492.40649757584976,471.62985210851434,486.58903684499586,296000
2001-11-05,465.396728515625,478.69377790178567,461.65693337576727,478.69377790178567,472000
2001-11-06,476.2007141113281,479.9405102954485,466.64345719635384,471.62985210851434,332000
2001-11-07,470.3832702636719,478.2783958246346,467.4745397938435,472.46093488497786,326000
2001-11-08,468.3055114746094,470.38317567813476,463.73465022685366,465.812314430379,152000
2001-11-09,468.3055114746094,468.30551147460943,468.30551147460943,468.30551147460943,0
2001-11-12,461.2414855957031,464.5657485549514,455.8395582869246,455.8395582869246,314000
2001-11-13,439.6336975097656,460.825870074036,432.1541071929643,460.825870074036,716000
2001-11-14,426.75225830078125,454.59296064367544,426.33672542999176,440.8803759076231,718000
2001-11-15,431.7386474609375,431.7386474609375,415.5328656986886,415.5328656986886,808000
2001-11-16,435.4783630371094,441.7113548744726,431.3230351455339,439.6336909286848,604000
2001-11-19,444.20458984375,452.09971351730593,440.46479441943404,452.09971351730593,440000
2001-11-20,436.3094177246094,445.86667163667227,436.3094177246094,442.54240940638954,558000
2001-11-21,438.8027038574219,438.8027038574219,430.07651372389364,431.32311231439763,512000
2001-11-22,430.0765380859375,433.8163340692935,428.4144065377793,433.8163340692935,292000
2001-11-23,430.0765380859375,430.0765380859375,430.0765380859375,430.0765380859375,0
2001-11-26,430.9075927734375,437.14058591866564,429.24546126804336,436.30952016596854,508000
2001-11-27,424.2590026855469,432.56965895754587,424.2590026855469,432.56965895754587,554000
2001-11-28,419.2725830078125,423.84344367489473,418.4415174319794,423.84344367489473,548000
2001-11-29,416.36376953125,420.934629276603,415.53270412300395,419.688031164234,574000
2001-11-30,419.6882019042969,420.519267650642,415.9484060457437,417.1950046652614,556000
2001-12-03,419.6882019042969,427.1677936214031,415.53287317257116,427.1677936214031,594000
2001-12-04,418.8570861816406,419.68815182882645,414.7017579457117,419.68815182882645,634000
2001-12-05,415.1173400878906,419.2726688174991,413.87074146900807,419.2726688174991,360000
2001-12-06,414.2861328125,417.19486192953866,405.14441273037863,415.53273100551655,690000
2001-12-07,401.82025146484375,414.2862365154594,400.5736529597822,414.2862365154594,582000
2001-12-10,406.80670166015625,411.3775634765625,396.0028464577415,410.1309647993608,422000
2001-12-11,398.4958801269531,402.65120734412676,396.83374924008365,400.98907645725734,262000
2001-12-12,403.8978576660156,413.4551114996765,398.4959315861204,398.4959315861204,480000
2001-12-13,395.5872497558594,409.29983299319485,395.17171693048556,405.97557039020444,398000
2001-12-14,394.3406677246094,398.08046330893126,390.60087214028744,395.1717334100142,1496000
2001-12-17,367.74652099609375,398.4959476104564,367.74652099609375,398.4959476104564,776000
2001-12-18,371.48638916015625,376.0572507717465,367.7465932961278,367.7465932961278,1104000
2001-12-19,361.5135498046875,369.8242061220366,357.3582216460129,367.74654204269933,712000
2001-12-20,376.0572509765625,376.0572509765625,367.74659349641746,373.97958660652625,724000
2001-12-21,400.98907470703125,403.06673830654955,376.4726442327153,380.2124387118483,828000
2001-12-24,400.98907470703125,400.98907470703125,400.98907470703125,400.98907470703125,0
2001-12-25,392.678466796875,409.29977756076386,390.60080295138886,409.29977756076386,542000
2001-12-26,390.600830078125,398.91148603723406,388.52316608834775,392.67849406790225,330000
2001-12-27,398.4958801269531,398.4958801269531,386.44543119714956,386.44543119714956,196000
2001-12-28,407.2221984863281,408.0532641975247,403.0668699303452,406.8066656307298,188000
2001-12-31,407.2221984863281,407.2221984863281,407.2221984863281,407.2221984863281,0
2002-01-01,407.2221984863281,407.2221984863281,407.2221984863281,407.2221984863281,0
2002-01-02,407.2221984863281,407.2221984863281,407.2221984863281,407.2221984863281,0
2002-01-03,407.2221984863281,407.2221984863281,407.2221984863281,407.2221984863281,0
2002-01-04,409.7153015136719,411.3774325542953,407.22210495273674,411.3774325542953,142000
2002-01-07,407.2221984863281,413.45519132030256,400.1581399411571,413.45519132030256,244000
2002-01-08,400.1580810546875,404.31340899918064,392.6784907545999,403.0668106158327,354000
2002-01-09,390.600830078125,395.5872236535904,388.52316608834775,394.7561580576795,354000
2002-01-10,389.35418701171875,391.016318012836,388.9386542614394,390.6007852625567,294000
2002-01-11,385.6144104003906,390.6008036383267,385.6144104003906,389.7697380986707,540000
2002-01-14,385.6144104003906,385.6144104003906,385.6144104003906,385.6144104003906,0
2002-01-15,398.9115295410156,398.9115295410156,382.29021581013996,385.1989457130432,396000
2002-01-16,391.0163879394531,394.75618336076565,378.13487037715447,394.75618336076565,794000
2002-01-17,398.9115295410156,401.82025944391887,386.86107708613076,387.27660992940264,424000
2002-01-18,417.6103820800781,417.6103820800781,409.2997277103253,411.37739130276356,1448000
2002-01-21,431.7386474609375,434.23184465512963,426.75225307255323,434.23184465512963,1782000
2002-01-22,438.3870544433594,440.88025096152063,432.98512865400994,433.8161941600637,1074000
2002-01-23,435.4783630371094,435.8938958262669,425.9211088864858,433.81623188047917,640000
2002-01-24,435.89398193359375,435.89398193359375,430.07652173619596,434.23185044862294,490000
2002-01-25,435.0627746582031,436.30937286639283,431.32298003363405,435.0627746582031,1158000
2002-01-28,448.7754821777344,448.7754821777344,433.4007665846083,435.06289800008136,838000
2002-01-29,453.7616882324219,461.2412764999892,452.9306228693588,456.254884321611,1034000
2002-01-30,454.17730712890625,456.2549709309598,451.26857780603126,455.0083726497277,994000
2002-01-31,454.17730712890625,454.17730712890625,454.17730712890625,454.17730712890625,0
2002-02-01,467.058837890625,473.7073622734097,465.8122395688529,473.7073622734097,1080000
2002-02-04,477.031494140625,479.1091574426312,469.9674389138039,469.9674389138039,852000
2002-02-05,467.058837890625,479.94035388227036,464.1501084731567,479.94035388227036,698000
2002-02-06,465.396728515625,467.05885968889504,461.2414005824497,463.7345973423549,852000
2002-02-07,452.0997314453125,462.48805248036103,445.0356731414795,461.6569867975572,814000
2002-02-08,454.17730712890625,460.4102985350669,445.86665192069205,452.9307088476741,1002000
2002-02-11,454.17730712890625,454.17730712890625,454.17730712890625,454.17730712890625,0
2002-02-12,468.72113037109375,470.3832620390763,457.91727452920685,457.91727452920685,722000
2002-02-13,457.08612060546875,465.39677734375,454.5929235839844,465.39677734375,854000
2002-02-14,470.3832702636719,476.20073120332864,460.82601300566444,468.72113856662713,758000
2002-02-15,470.3832702636719,471.2143361121943,462.072611778448,462.072611778448,594000
2002-02-18,452.515380859375,459.1639080345357,450.85324906558486,457.5017762407455,758000
2002-02-19,449.6064758300781,461.24139387374004,444.62008238279446,461.24139387374004,668000
2002-02-20,454.17730712890625,458.74816749342403,452.9307088476741,457.0860364517812,442000
2002-02-21,457.08612060546875,457.08612060546875,443.78906982421876,454.1773907470703,1312000
2002-02-22,464.5655822753906,467.05877860245,461.2413205059782,466.22771316009687,590000
2002-02-25,457.08612060546875,467.05890869140626,455.0084564208984,465.39677734375,346000
2002-02-26,445.0356140136719,456.6705320271012,444.620081227478,456.6705320271012,340000
2002-02-27,465.396728515625,465.396728515625,452.0996791294643,452.9307447160993,380000
2002-02-28,456.2549743652344,467.4743589807729,456.2549743652344,465.39669516308055,828000
2002-03-01,469.1364440917969,472.87623859740023,457.5015278521421,457.5015278521421,562000
2002-03-04,473.7071533203125,477.862479226631,467.4741644608347,467.4741644608347,818000
2002-03-05,464.981201171875,472.8763243374385,457.50161080449897,472.8763243374385,448000
2002-03-06,481.6024169921875,481.6024169921875,467.474304673176,470.79856639529635,768000
2002-03-07,496.5616760253906,496.97720880867547,481.18696304385134,481.18696304385134,788000
2002-03-08,498.6394958496094,506.95015411376954,486.17350845336915,498.63949584960943,2192000
2002-03-11,501.548095703125,503.6257597284072,494.48403801716546,497.808300457617,644000
2002-03-12,485.34234619140625,499.88599526392267,485.34234619140625,498.63939677199266,894000
2002-03-13,495.3153381347656,497.8085361455111,490.32894211327465,490.32894211327465,756000
2002-03-14,504.0412292480469,505.2878275066983,495.31504143748714,498.6393034605575,562000
2002-03-15,499.4704895019531,503.62581803358336,498.2238909424641,498.63942379562707,734000
2002-03-18,506.5343933105469,513.5984496569614,506.11886058428723,506.9499260368066,568000
2002-03-19,510.2742004394531,510.2742004394531,506.118873074311,510.2742004394531,354000
2002-03-20,499.88592529296875,510.274244604959,496.97719588561154,510.274244604959,426000
2002-03-21,499.88592529296875,499.88592529296875,499.88592529296875,499.88592529296875,0
2002-03-22,508.196533203125,514.4295242072516,498.22374759652234,500.716943998173,914000
2002-03-25,534.3753051757812,537.699568349503,519.416120894033,521.078252480894,1002000
2002-03-26,555.064697265625,557.1545492884624,539.1818218920604,539.1818218920604,1404000
2002-03-27,550.0492553710938,551.7211376062642,547.1234614595453,549.631284812301,1070000
2002-03-28,541.2716674804688,547.5412234744509,537.0919634844805,543.3615194784628,418000
2002-03-29,541.2716674804688,547.5412234744509,540.435726681271,545.4513714764569,504000
2002-04-01,538.345947265625,543.3615927370439,535.420154073964,541.6897109132376,246000
2002-04-02,538.7637329101562,542.9434360359138,538.7637329101562,539.181703222732,586000
2002-04-03,546.287353515625,548.3772056713848,536.6740335991296,540.0177970483454,526000
2002-04-04,547.9591064453125,551.3028691085943,545.8692547807614,545.8692547807614,706000
2002-04-05,543.7794799804688,549.6310654683447,542.5255688044954,549.6310654683447,578000
2002-04-08,531.6585083007812,539.1819777578678,529.150685148419,539.1819777578678,1320000
2002-04-09,537.9278564453125,540.0177082574544,531.658301008887,531.658301008887,920000
2002-04-10,549.6310424804688,552.5568351020378,542.9435164883109,543.3614868628208,504000
2002-04-11,548.3772583007812,551.7210220709079,543.3616126455912,547.5413173582496,322000
2002-04-12,535.0020751953125,542.943512248993,535.0020751953125,537.9278677940368,228000
